Z,Groen et al,Schmitt et al,Simulation (extended cermide),Simulation (hairpin ceramide)
0.3704,-34.056,-29.992,-34.387,-35.995
0.3705,-34.057,-29.991,-34.395,-35.981
0.3706,-34.058,-29.99,-34.402,-35.967
0.3707,-34.059,-29.989,-34.41,-35.953
0.3708,-34.06,-29.988,-34.418,-35.939
0.3709,-34.061,-29.987,-34.426,-35.925
0.371,-34.063,-29.986,-34.434,-35.911
0.3711,-34.064,-29.985,-34.441,-35.897
0.3712,-34.065,-29.984,-34.449,-35.883
0.3713,-34.066,-29.984,-34.457,-35.868
0.3714,-34.067,-29.983,-34.465,-35.854
0.3715,-34.068,-29.982,-34.473,-35.84
0.3716,-34.069,-29.981,-34.48,-35.826
0.3717,-34.07,-29.98,-34.488,-35.812
0.3718,-34.071,-29.979,-34.496,-35.798
0.3719,-34.072,-29.978,-34.504,-35.784
0.372,-34.073,-29.977,-34.511,-35.77
0.3721,-34.074,-29.977,-34.519,-35.756
0.3722,-34.075,-29.976,-34.527,-35.742
0.3723,-34.076,-29.975,-34.535,-35.727
0.3724,-34.078,-29.974,-34.543,-35.713
0.3725,-34.079,-29.973,-34.55,-35.699
0.3726,-34.08,-29.972,-34.558,-35.685
0.3727,-34.081,-29.971,-34.566,-35.671
0.3728,-34.082,-29.97,-34.574,-35.657
0.3729,-34.083,-29.969,-34.582,-35.643
0.373,-34.084,-29.969,-34.589,-35.629
0.3731,-34.085,-29.968,-34.597,-35.615
0.3732,-34.086,-29.967,-34.605,-35.6
0.3733,-34.087,-29.966,-34.613,-35.586
0.3734,-34.088,-29.965,-34.62,-35.572
0.3735,-34.089,-29.964,-34.628,-35.558
0.3736,-34.09,-29.963,-34.636,-35.544
0.3737,-34.091,-29.962,-34.644,-35.53
0.3738,-34.093,-29.962,-34.652,-35.516
0.3739,-34.094,-29.961,-34.659,-35.502
0.374,-34.095,-29.96,-34.657,-35.488
0.3741,-34.096,-29.959,-34.638,-35.474
0.3742,-34.097,-29.958,-34.62,-35.459
0.3743,-34.098,-29.957,-34.601,-35.445
0.3744,-34.099,-29.956,-34.583,-35.431
0.3745,-34.1,-29.955,-34.564,-35.417
0.3746,-34.101,-29.954,-34.546,-35.403
0.3747,-34.102,-29.954,-34.527,-35.389
0.3748,-34.103,-29.953,-34.509,-35.375
0.3749,-34.104,-29.952,-34.49,-35.361
0.375,-34.105,-29.951,-34.472,-35.347
0.3751,-34.106,-29.95,-34.454,-35.332
0.3752,-34.108,-29.949,-34.435,-35.318
0.3753,-34.109,-29.948,-34.417,-35.304
0.3754,-34.11,-29.947,-34.398,-35.29
0.3755,-34.111,-29.947,-34.38,-35.276
0.3756,-34.112,-29.946,-34.361,-35.262
0.3757,-34.113,-29.945,-34.343,-35.248
0.3758,-34.114,-29.944,-34.324,-35.234
0.3759,-34.115,-29.943,-34.306,-35.22
0.376,-34.116,-29.942,-34.287,-35.206
0.3761,-34.117,-29.941,-34.269,-35.191
0.3762,-34.118,-29.94,-34.25,-35.177
0.3763,-34.119,-29.939,-34.232,-35.163
0.3764,-34.12,-29.939,-34.213,-35.149
0.3765,-34.121,-29.938,-34.195,-35.135
0.3766,-34.123,-29.937,-34.176,-35.121
0.3767,-34.124,-29.936,-34.158,-35.107
0.3768,-34.125,-29.935,-34.14,-35.093
0.3769,-34.126,-29.934,-34.121,-35.079
0.377,-34.127,-29.933,-34.103,-35.064
0.3771,-34.128,-29.932,-34.084,-35.05
0.3772,-34.129,-29.932,-34.066,-35.036
0.3773,-34.13,-29.931,-34.047,-35.022
0.3774,-34.131,-29.93,-34.029,-35.008
0.3775,-34.132,-29.929,-34.01,-34.994
0.3776,-34.133,-29.928,-33.992,-34.98
0.3777,-34.134,-29.927,-33.973,-34.966
0.3778,-34.135,-29.926,-33.955,-34.952
0.3779,-34.137,-29.925,-33.936,-34.937
0.378,-34.138,-29.924,-33.918,-34.923
0.3781,-34.139,-29.924,-33.899,-34.909
0.3782,-34.14,-29.923,-33.881,-34.895
0.3783,-34.141,-29.922,-33.862,-34.881
0.3784,-34.142,-29.921,-33.844,-34.867
0.3785,-34.143,-29.92,-33.825,-34.853
0.3786,-34.144,-29.919,-33.807,-34.839
0.3787,-34.145,-29.918,-33.789,-34.825
0.3788,-34.146,-29.917,-33.77,-34.811
0.3789,-34.147,-29.917,-33.752,-34.796
0.379,-34.148,-29.916,-33.733,-34.782
0.3791,-34.149,-29.915,-33.715,-34.768
0.3792,-34.15,-29.914,-33.696,-34.754
0.3793,-34.152,-29.913,-33.678,-34.74
0.3794,-34.153,-29.912,-33.659,-34.726
0.3795,-34.154,-29.911,-33.641,-34.712
0.3796,-34.155,-29.91,-33.622,-34.698
0.3797,-34.156,-29.909,-33.604,-34.684
0.3798,-34.157,-29.909,-33.585,-34.669
0.3799,-34.158,-29.908,-33.567,-34.655
0.38,-34.159,-29.907,-33.548,-34.641
0.3801,-34.16,-29.906,-33.53,-34.627
0.3802,-34.161,-29.905,-33.511,-34.613
0.3803,-34.162,-29.904,-33.493,-34.599
0.3804,-34.163,-29.903,-33.475,-34.585
0.3805,-34.164,-29.902,-33.456,-34.571
0.3806,-34.165,-29.902,-33.438,-34.557
0.3807,-34.167,-29.901,-33.419,-34.543
0.3808,-34.168,-29.9,-33.401,-34.528
0.3809,-34.169,-29.899,-33.382,-34.514
0.381,-34.17,-29.898,-33.364,-34.5
0.3811,-34.171,-29.897,-33.345,-34.486
0.3812,-34.172,-29.896,-33.327,-34.472
0.3813,-34.173,-29.895,-33.308,-34.458
0.3814,-34.174,-29.894,-33.29,-34.437
0.3815,-34.175,-29.894,-33.271,-34.411
0.3816,-34.176,-29.893,-33.253,-34.386
0.3817,-34.177,-29.892,-33.234,-34.36
0.3818,-34.178,-29.891,-33.216,-34.334
0.3819,-34.179,-29.89,-33.197,-34.309
0.382,-34.18,-29.889,-33.179,-34.283
0.3821,-34.182,-29.888,-33.161,-34.257
0.3822,-34.183,-29.887,-33.142,-34.232
0.3823,-34.184,-29.887,-33.124,-34.206
0.3824,-34.185,-29.886,-33.105,-34.18
0.3825,-34.186,-29.885,-33.087,-34.155
0.3826,-34.187,-29.884,-33.068,-34.129
0.3827,-34.188,-29.883,-33.05,-34.104
0.3828,-34.189,-29.882,-33.031,-34.078
0.3829,-34.19,-29.881,-33.013,-34.052
0.383,-34.191,-29.88,-32.994,-34.027
0.3831,-34.192,-29.879,-32.976,-34.001
0.3832,-34.193,-29.879,-32.957,-33.975
0.3833,-34.194,-29.878,-32.939,-33.95
0.3834,-34.196,-29.877,-32.92,-33.924
0.3835,-34.197,-29.876,-32.902,-33.898
0.3836,-34.198,-29.875,-32.883,-33.873
0.3837,-34.199,-29.874,-32.865,-33.847
0.3838,-34.2,-29.873,-32.847,-33.822
0.3839,-34.201,-29.872,-32.828,-33.796
0.384,-34.202,-29.872,-32.81,-33.77
0.3841,-34.203,-29.871,-32.791,-33.745
0.3842,-34.204,-29.87,-32.773,-33.719
0.3843,-34.205,-29.869,-32.754,-33.693
0.3844,-34.206,-29.868,-32.736,-33.668
0.3845,-34.207,-29.867,-32.717,-33.642
0.3846,-34.208,-29.866,-32.699,-33.616
0.3847,-34.209,-29.865,-32.68,-33.591
0.3848,-34.211,-29.864,-32.662,-33.565
0.3849,-34.212,-29.864,-32.643,-33.54
0.385,-34.213,-29.863,-32.625,-33.514
0.3851,-34.214,-29.862,-32.606,-33.488
0.3852,-34.215,-29.861,-32.588,-33.463
0.3853,-34.216,-29.86,-32.569,-33.437
0.3854,-34.217,-29.859,-32.551,-33.411
0.3855,-34.218,-29.858,-32.533,-33.386
0.3856,-34.219,-29.857,-32.514,-33.36
0.3857,-34.22,-29.857,-32.496,-33.334
0.3858,-34.221,-29.856,-32.477,-33.309
0.3859,-34.222,-29.855,-32.459,-33.283
0.386,-34.223,-29.854,-32.44,-33.258
0.3861,-34.224,-29.853,-32.422,-33.232
0.3862,-34.226,-29.852,-32.403,-33.206
0.3863,-34.227,-29.851,-32.385,-33.181
0.3864,-34.228,-29.85,-32.366,-33.155
0.3865,-34.229,-29.849,-32.348,-33.129
0.3866,-34.23,-29.849,-32.329,-33.104
0.3867,-34.231,-29.848,-32.311,-33.078
0.3868,-34.232,-29.847,-32.292,-33.052
0.3869,-34.233,-29.846,-32.274,-33.027
0.387,-34.234,-29.845,-32.255,-33.001
0.3871,-34.235,-29.844,-32.237,-32.976
0.3872,-34.236,-29.843,-32.218,-32.95
0.3873,-34.237,-29.842,-32.2,-32.924
0.3874,-34.238,-29.842,-32.212,-32.899
0.3875,-34.239,-29.841,-32.232,-32.873
0.3876,-34.241,-29.84,-32.251,-32.847
0.3877,-34.242,-29.839,-32.271,-32.822
0.3878,-34.243,-29.837,-32.291,-32.796
0.3879,-34.244,-29.835,-32.31,-32.77
0.388,-34.245,-29.833,-32.33,-32.745
0.3881,-34.246,-29.831,-32.35,-32.719
0.3882,-34.247,-29.83,-32.369,-32.693
0.3883,-34.248,-29.828,-32.389,-32.668
0.3884,-34.249,-29.826,-32.408,-32.642
0.3885,-34.25,-29.824,-32.428,-32.617
0.3886,-34.251,-29.823,-32.448,-32.591
0.3887,-34.252,-29.821,-32.467,-32.565
0.3888,-34.253,-29.819,-32.487,-32.54
0.3889,-34.254,-29.817,-32.507,-32.514
0.389,-34.256,-29.815,-32.526,-32.488
0.3891,-34.257,-29.814,-32.546,-32.463
0.3892,-34.258,-29.812,-32.566,-32.437
0.3893,-34.259,-29.81,-32.585,-32.411
0.3894,-34.26,-29.808,-32.605,-32.386
0.3895,-34.261,-29.807,-32.624,-32.36
0.3896,-34.262,-29.805,-32.644,-32.335
0.3897,-34.263,-29.803,-32.664,-32.309
0.3898,-34.264,-29.801,-32.683,-32.283
0.3899,-34.265,-29.799,-32.703,-32.258
0.39,-34.266,-29.798,-32.723,-32.232
0.3901,-34.267,-29.796,-32.742,-32.206
0.3902,-34.268,-29.794,-32.762,-32.181
0.3903,-34.27,-29.792,-32.782,-32.155
0.3904,-34.271,-29.791,-32.801,-32.129
0.3905,-34.272,-29.789,-32.821,-32.104
0.3906,-34.273,-29.787,-32.841,-32.078
0.3907,-34.274,-29.785,-32.86,-32.053
0.3908,-34.275,-29.783,-32.88,-32.027
0.3909,-34.276,-29.782,-32.899,-32.001
0.391,-34.277,-29.78,-32.919,-31.976
0.3911,-34.278,-29.778,-32.939,-31.95
0.3912,-34.279,-29.776,-32.958,-31.924
0.3913,-34.28,-29.775,-32.978,-31.899
0.3914,-34.281,-29.773,-32.998,-31.873
0.3915,-34.282,-29.771,-33.017,-31.847
0.3916,-34.283,-29.769,-33.037,-31.822
0.3917,-34.285,-29.767,-33.057,-31.796
0.3918,-34.286,-29.766,-33.076,-31.771
0.3919,-34.287,-29.764,-33.096,-31.745
0.392,-34.288,-29.762,-33.115,-31.719
0.3921,-34.289,-29.76,-33.135,-31.694
0.3922,-34.29,-29.759,-33.155,-31.668
0.3923,-34.291,-29.757,-33.174,-31.642
0.3924,-34.292,-29.755,-33.194,-31.617
0.3925,-34.293,-29.753,-33.214,-31.591
0.3926,-34.294,-29.751,-33.233,-31.565
0.3927,-34.295,-29.75,-33.253,-31.54
0.3928,-34.296,-29.748,-33.273,-31.514
0.3929,-34.297,-29.746,-33.292,-31.489
0.393,-34.298,-29.744,-33.312,-31.463
0.3931,-34.3,-29.743,-33.331,-31.437
0.3932,-34.301,-29.741,-33.351,-31.412
0.3933,-34.302,-29.739,-33.371,-31.386
0.3934,-34.303,-29.737,-33.39,-31.36
0.3935,-34.304,-29.735,-33.41,-31.335
0.3936,-34.305,-29.734,-33.43,-31.309
0.3937,-34.306,-29.732,-33.449,-31.283
0.3938,-34.307,-29.73,-33.469,-31.258
0.3939,-34.308,-29.728,-33.489,-31.232
0.394,-34.309,-29.727,-33.508,-31.207
0.3941,-34.31,-29.725,-33.528,-31.181
0.3942,-34.311,-29.723,-33.548,-31.155
0.3943,-34.312,-29.721,-33.567,-31.13
0.3944,-34.313,-29.719,-33.587,-31.104
0.3945,-34.315,-29.718,-33.606,-31.078
0.3946,-34.316,-29.716,-33.626,-31.053
0.3947,-34.317,-29.714,-33.646,-31.027
0.3948,-34.318,-29.712,-33.665,-31.001
0.3949,-34.319,-29.711,-33.685,-30.976
0.395,-34.32,-29.709,-33.705,-30.97
0.3951,-34.321,-29.707,-33.724,-30.994
0.3952,-34.322,-29.705,-33.744,-31.017
0.3953,-34.323,-29.703,-33.764,-31.041
0.3954,-34.324,-29.702,-33.783,-31.065
0.3955,-34.325,-29.7,-33.803,-31.089
0.3956,-34.326,-29.698,-33.822,-31.113
0.3957,-34.327,-29.696,-33.842,-31.136
0.3958,-34.328,-29.695,-33.862,-31.16
0.3959,-34.33,-29.693,-33.881,-31.184
0.396,-34.331,-29.691,-33.901,-31.208
0.3961,-34.332,-29.689,-33.921,-31.232
0.3962,-34.333,-29.687,-33.94,-31.255
0.3963,-34.334,-29.686,-33.96,-31.279
0.3964,-34.335,-29.684,-33.98,-31.303
0.3965,-34.336,-29.682,-33.999,-31.327
0.3966,-34.337,-29.68,-34.019,-31.35
0.3967,-34.338,-29.679,-34.039,-31.374
0.3968,-34.339,-29.677,-34.058,-31.398
0.3969,-34.34,-29.675,-34.078,-31.422
0.397,-34.341,-29.673,-34.097,-31.446
0.3971,-34.342,-29.671,-34.117,-31.469
0.3972,-34.344,-29.67,-34.137,-31.493
0.3973,-34.345,-29.668,-34.156,-31.517
0.3974,-34.346,-29.666,-34.176,-31.541
0.3975,-34.347,-29.664,-34.196,-31.564
0.3976,-34.348,-29.663,-34.215,-31.588
0.3977,-34.349,-29.661,-34.235,-31.612
0.3978,-34.35,-29.659,-34.255,-31.636
0.3979,-34.351,-29.657,-34.274,-31.66
0.398,-34.352,-29.655,-34.294,-31.683
0.3981,-34.353,-29.654,-34.313,-31.707
0.3982,-34.354,-29.652,-34.333,-31.731
0.3983,-34.355,-29.65,-34.353,-31.755
0.3984,-34.356,-29.648,-34.372,-31.779
0.3985,-34.357,-29.647,-34.392,-31.802
0.3986,-34.359,-29.645,-34.412,-31.826
0.3987,-34.36,-29.643,-34.431,-31.85
0.3988,-34.361,-29.641,-34.451,-31.874
0.3989,-34.362,-29.639,-34.471,-31.897
0.399,-34.363,-29.638,-34.49,-31.921
0.3991,-34.364,-29.636,-34.51,-31.945
0.3992,-34.365,-29.634,-34.53,-31.969
0.3993,-34.366,-29.632,-34.549,-31.993
0.3994,-34.367,-29.631,-34.569,-32.016
0.3995,-34.368,-29.629,-34.588,-32.04
0.3996,-34.369,-29.627,-34.608,-32.064
0.3997,-34.37,-29.625,-34.628,-32.088
0.3998,-34.371,-29.624,-34.647,-32.112
0.3999,-34.372,-29.622,-34.667,-32.135
0.4,-34.374,-29.62,-34.687,-32.159
0.4001,-34.375,-29.618,-34.706,-32.183
0.4002,-34.376,-29.616,-34.726,-32.207
0.4003,-34.377,-29.615,-34.746,-32.23
0.4004,-34.378,-29.613,-34.765,-32.254
0.4005,-34.379,-29.611,-34.785,-32.278
0.4006,-34.38,-29.609,-34.804,-32.302
0.4007,-34.381,-29.608,-34.82,-32.326
0.4008,-34.382,-29.606,-34.826,-32.349
0.4009,-34.383,-29.604,-34.832,-32.373
0.401,-34.384,-29.602,-34.837,-32.397
0.4011,-34.385,-29.6,-34.843,-32.421
0.4012,-34.386,-29.599,-34.849,-32.444
0.4013,-34.387,-29.597,-34.855,-32.468
0.4014,-34.389,-29.595,-34.861,-32.492
0.4015,-34.39,-29.593,-34.866,-32.516
0.4016,-34.391,-29.592,-34.872,-32.54
0.4017,-34.392,-29.59,-34.878,-32.563
0.4018,-34.393,-29.588,-34.884,-32.587
0.4019,-34.394,-29.586,-34.89,-32.611
0.402,-34.395,-29.584,-34.895,-32.635
0.4021,-34.396,-29.583,-34.901,-32.659
0.4022,-34.397,-29.581,-34.907,-32.682
0.4023,-34.398,-29.579,-34.913,-32.706
0.4024,-34.399,-29.577,-34.919,-32.73
0.4025,-34.4,-29.576,-34.924,-32.754
0.4026,-34.401,-29.574,-34.93,-32.777
0.4027,-34.403,-29.572,-34.936,-32.801
0.4028,-34.404,-29.57,-34.942,-32.825
0.4029,-34.405,-29.568,-34.948,-32.849
0.403,-34.406,-29.567,-34.953,-32.873
0.4031,-34.407,-29.565,-34.959,-32.896
0.4032,-34.408,-29.563,-34.965,-32.92
0.4033,-34.409,-29.561,-34.971,-32.944
0.4034,-34.41,-29.56,-34.977,-32.968
0.4035,-34.411,-29.558,-34.982,-32.991
0.4036,-34.412,-29.556,-34.988,-33.015
0.4037,-34.413,-29.554,-34.994,-33.039
0.4038,-34.414,-29.552,-35,-33.063
0.4039,-34.415,-29.551,-35.006,-33.087
0.404,-34.416,-29.549,-35.012,-33.11
0.4041,-34.418,-29.547,-35.017,-33.134
0.4042,-34.419,-29.545,-35.023,-33.158
0.4043,-34.42,-29.544,-35.029,-33.182
0.4044,-34.421,-29.542,-35.035,-33.206
0.4045,-34.422,-29.54,-35.041,-33.229
0.4046,-34.423,-29.538,-35.046,-33.253
0.4047,-34.424,-29.536,-35.052,-33.277
0.4048,-34.425,-29.535,-35.058,-33.301
0.4049,-34.426,-29.533,-35.064,-33.324
0.405,-34.427,-29.531,-35.07,-33.348
0.4051,-34.428,-29.529,-35.075,-33.372
0.4052,-34.429,-29.528,-35.081,-33.396
0.4053,-34.43,-29.526,-35.087,-33.42
0.4054,-34.431,-29.524,-35.093,-33.443
0.4055,-34.433,-29.522,-35.099,-33.467
0.4056,-34.434,-29.52,-35.104,-33.491
0.4057,-34.435,-29.519,-35.11,-33.515
0.4058,-34.436,-29.517,-35.116,-33.538
0.4059,-34.437,-29.515,-35.122,-33.562
0.406,-34.438,-29.513,-35.128,-33.586
0.4061,-34.439,-29.512,-35.133,-33.61
0.4062,-34.44,-29.51,-35.139,-33.634
0.4063,-34.441,-29.508,-35.145,-33.657
0.4064,-34.442,-29.506,-35.151,-33.681
0.4065,-34.443,-29.504,-35.157,-33.705
0.4066,-34.444,-29.503,-35.162,-33.729
0.4067,-34.445,-29.501,-35.168,-33.753
0.4068,-34.446,-29.499,-35.174,-33.776
0.4069,-34.448,-29.497,-35.18,-33.8
0.407,-34.449,-29.496,-35.186,-33.824
0.4071,-34.45,-29.494,-35.191,-33.848
0.4072,-34.451,-29.492,-35.197,-33.871
0.4073,-34.452,-29.49,-35.203,-33.895
0.4074,-34.453,-29.488,-35.209,-33.919
0.4075,-34.454,-29.487,-35.215,-33.943
0.4076,-34.455,-29.485,-35.221,-33.967
0.4077,-34.456,-29.483,-35.226,-33.99
0.4078,-34.457,-29.481,-35.232,-34.014
0.4079,-34.458,-29.48,-35.238,-34.038
0.408,-34.459,-29.478,-35.244,-34.062
0.4081,-34.46,-29.476,-35.25,-34.086
0.4082,-34.461,-29.474,-35.255,-34.109
0.4083,-34.463,-29.472,-35.261,-34.133
0.4084,-34.464,-29.471,-35.267,-34.157
0.4085,-34.465,-29.469,-35.273,-34.181
0.4086,-34.466,-29.467,-35.279,-34.202
0.4087,-34.467,-29.465,-35.284,-34.212
0.4088,-34.468,-29.464,-35.29,-34.222
0.4089,-34.469,-29.462,-35.296,-34.232
0.409,-34.47,-29.46,-35.302,-34.243
0.4091,-34.471,-29.458,-35.308,-34.253
0.4092,-34.472,-29.456,-35.313,-34.263
0.4093,-34.473,-29.455,-35.319,-34.273
0.4094,-34.474,-29.453,-35.325,-34.284
0.4095,-34.475,-29.451,-35.331,-34.294
0.4096,-34.477,-29.449,-35.337,-34.304
0.4097,-34.478,-29.448,-35.342,-34.315
0.4098,-34.479,-29.446,-35.348,-34.325
0.4099,-34.48,-29.444,-35.354,-34.335
0.41,-34.481,-29.442,-35.36,-34.345
0.4101,-34.482,-29.44,-35.366,-34.356
0.4102,-34.483,-29.439,-35.371,-34.366
0.4103,-34.484,-29.437,-35.377,-34.376
0.4104,-34.485,-29.435,-35.383,-34.386
0.4105,-34.486,-29.433,-35.389,-34.397
0.4106,-34.487,-29.432,-35.395,-34.407
0.4107,-34.488,-29.43,-35.4,-34.417
0.4108,-34.489,-29.428,-35.406,-34.427
0.4109,-34.49,-29.426,-35.412,-34.438
0.411,-34.492,-29.424,-35.418,-34.448
0.4111,-34.493,-29.423,-35.424,-34.458
0.4112,-34.494,-29.421,-35.43,-34.468
0.4113,-34.495,-29.419,-35.435,-34.479
0.4114,-34.496,-29.417,-35.441,-34.489
0.4115,-34.497,-29.416,-35.447,-34.499
0.4116,-34.498,-29.414,-35.453,-34.509
0.4117,-34.499,-29.412,-35.459,-34.52
0.4118,-34.5,-29.41,-35.464,-34.53
0.4119,-34.501,-29.408,-35.47,-34.54
0.412,-34.502,-29.407,-35.476,-34.55
0.4121,-34.503,-29.405,-35.482,-34.561
0.4122,-34.504,-29.403,-35.488,-34.571
0.4123,-34.505,-29.401,-35.493,-34.581
0.4124,-34.507,-29.4,-35.499,-34.591
0.4125,-34.508,-29.398,-35.505,-34.602
0.4126,-34.509,-29.396,-35.511,-34.612
0.4127,-34.51,-29.394,-35.517,-34.622
0.4128,-34.511,-29.392,-35.522,-34.632
0.4129,-34.512,-29.391,-35.528,-34.643
0.413,-34.513,-29.389,-35.534,-34.653
0.4131,-34.514,-29.387,-35.54,-34.663
0.4132,-34.515,-29.385,-35.546,-34.673
0.4133,-34.516,-29.384,-35.551,-34.684
0.4134,-34.517,-29.382,-35.557,-34.694
0.4135,-34.518,-29.38,-35.563,-34.704
0.4136,-34.519,-29.378,-35.569,-34.714
0.4137,-34.52,-29.376,-35.575,-34.725
0.4138,-34.522,-29.375,-35.58,-34.735
0.4139,-34.523,-29.373,-35.586,-34.745
0.414,-34.524,-29.371,-35.592,-34.755
0.4141,-34.525,-29.369,-35.588,-34.766
0.4142,-34.526,-29.368,-35.58,-34.776
0.4143,-34.527,-29.366,-35.571,-34.786
0.4144,-34.528,-29.364,-35.563,-34.796
0.4145,-34.529,-29.362,-35.555,-34.807
0.4146,-34.53,-29.36,-35.547,-34.817
0.4147,-34.531,-29.359,-35.538,-34.827
0.4148,-34.532,-29.357,-35.53,-34.837
0.4149,-34.533,-29.355,-35.522,-34.848
0.415,-34.534,-29.353,-35.513,-34.858
0.4151,-34.536,-29.352,-35.505,-34.868
0.4152,-34.537,-29.35,-35.497,-34.878
0.4153,-34.538,-29.348,-35.488,-34.889
0.4154,-34.539,-29.346,-35.48,-34.899
0.4155,-34.54,-29.344,-35.472,-34.909
0.4156,-34.541,-29.343,-35.463,-34.919
0.4157,-34.542,-29.341,-35.455,-34.93
0.4158,-34.543,-29.339,-35.447,-34.94
0.4159,-34.544,-29.337,-35.439,-34.95
0.416,-34.545,-29.336,-35.43,-34.96
0.4161,-34.546,-29.334,-35.422,-34.971
0.4162,-34.547,-29.332,-35.414,-34.981
0.4163,-34.548,-29.33,-35.405,-34.991
0.4164,-34.549,-29.328,-35.397,-35.001
0.4165,-34.551,-29.327,-35.389,-35.012
0.4166,-34.552,-29.325,-35.38,-35.022
0.4167,-34.553,-29.323,-35.372,-35.032
0.4168,-34.554,-29.321,-35.364,-35.042
0.4169,-34.555,-29.32,-35.356,-35.053
0.417,-34.556,-29.318,-35.347,-35.063
0.4171,-34.557,-29.316,-35.339,-35.073
0.4172,-34.558,-29.314,-35.331,-35.083
0.4173,-34.559,-29.312,-35.322,-35.094
0.4174,-34.56,-29.311,-35.314,-35.104
0.4175,-34.561,-29.309,-35.306,-35.114
0.4176,-34.562,-29.307,-35.297,-35.125
0.4177,-34.563,-29.305,-35.289,-35.135
0.4178,-34.564,-29.304,-35.281,-35.145
0.4179,-34.566,-29.302,-35.273,-35.155
0.418,-34.567,-29.3,-35.264,-35.166
0.4181,-34.568,-29.298,-35.256,-35.176
0.4182,-34.569,-29.296,-35.248,-35.186
0.4183,-34.57,-29.295,-35.239,-35.196
0.4184,-34.571,-29.293,-35.231,-35.207
0.4185,-34.572,-29.291,-35.223,-35.217
0.4186,-34.573,-29.289,-35.214,-35.227
0.4187,-34.574,-29.288,-35.206,-35.237
0.4188,-34.575,-29.286,-35.198,-35.248
0.4189,-34.576,-29.284,-35.19,-35.258
0.419,-34.577,-29.282,-35.181,-35.268
0.4191,-34.578,-29.28,-35.173,-35.278
0.4192,-34.579,-29.279,-35.165,-35.289
0.4193,-34.581,-29.277,-35.156,-35.299
0.4194,-34.582,-29.275,-35.148,-35.309
0.4195,-34.583,-29.273,-35.14,-35.319
0.4196,-34.584,-29.272,-35.131,-35.33
0.4197,-34.585,-29.27,-35.123,-35.34
0.4198,-34.586,-29.268,-35.115,-35.35
0.4199,-34.587,-29.266,-35.107,-35.36
0.42,-34.588,-29.264,-35.098,-35.371
0.4201,-34.589,-29.263,-35.09,-35.381
0.4202,-34.59,-29.261,-35.082,-35.391
0.4203,-34.591,-29.259,-35.073,-35.401
0.4204,-34.592,-29.257,-35.065,-35.412
0.4205,-34.593,-29.256,-35.057,-35.422
0.4206,-34.594,-29.254,-35.048,-35.432
0.4207,-34.596,-29.252,-35.04,-35.442
0.4208,-34.597,-29.25,-35.032,-35.453
0.4209,-34.598,-29.248,-35.024,-35.463
0.421,-34.599,-29.247,-35.015,-35.473
0.4211,-34.6,-29.245,-35.007,-35.483
0.4212,-34.601,-29.243,-34.999,-35.494
0.4213,-34.602,-29.241,-34.99,-35.504
0.4214,-34.603,-29.24,-34.982,-35.514
0.4215,-34.604,-29.238,-34.974,-35.524
0.4216,-34.605,-29.236,-34.965,-35.535
0.4217,-34.606,-29.234,-34.957,-35.545
0.4218,-34.607,-29.232,-34.949,-35.555
0.4219,-34.608,-29.231,-34.941,-35.565
0.422,-34.61,-29.229,-34.932,-35.576
0.4221,-34.611,-29.227,-34.924,-35.586
0.4222,-34.612,-29.225,-34.916,-35.596
0.4223,-34.613,-29.224,-34.907,-35.569
0.4224,-34.614,-29.222,-34.899,-35.542
0.4225,-34.615,-29.22,-34.891,-35.515
0.4226,-34.616,-29.218,-34.882,-35.488
0.4227,-34.617,-29.216,-34.874,-35.461
0.4228,-34.618,-29.215,-34.866,-35.434
0.4229,-34.619,-29.213,-34.858,-35.407
0.423,-34.62,-29.211,-34.849,-35.38
0.4231,-34.621,-29.209,-34.841,-35.353
0.4232,-34.622,-29.208,-34.833,-35.326
0.4233,-34.623,-29.206,-34.824,-35.299
0.4234,-34.625,-29.204,-34.816,-35.272
0.4235,-34.626,-29.202,-34.808,-35.245
0.4236,-34.627,-29.2,-34.799,-35.218
0.4237,-34.628,-29.199,-34.791,-35.191
0.4238,-34.629,-29.197,-34.783,-35.164
0.4239,-34.63,-29.195,-34.775,-35.137
0.424,-34.631,-29.193,-34.766,-35.11
0.4241,-34.632,-29.192,-34.758,-35.083
0.4242,-34.633,-29.19,-34.75,-35.056
0.4243,-34.634,-29.188,-34.741,-35.029
0.4244,-34.635,-29.186,-34.733,-35.002
0.4245,-34.636,-29.184,-34.725,-34.975
0.4246,-34.637,-29.183,-34.716,-34.948
0.4247,-34.638,-29.181,-34.708,-34.921
0.4248,-34.64,-29.179,-34.7,-34.894
0.4249,-34.641,-29.177,-34.692,-34.867
0.425,-34.642,-29.176,-34.683,-34.84
0.4251,-34.643,-29.174,-34.675,-34.814
0.4252,-34.644,-29.172,-34.667,-34.787
0.4253,-34.645,-29.17,-34.658,-34.76
0.4254,-34.646,-29.168,-34.65,-34.733
0.4255,-34.647,-29.167,-34.642,-34.706
0.4256,-34.648,-29.165,-34.633,-34.679
0.4257,-34.649,-29.163,-34.625,-34.652
0.4258,-34.65,-29.161,-34.617,-34.625
0.4259,-34.651,-29.16,-34.609,-34.598
0.426,-34.652,-29.158,-34.6,-34.571
0.4261,-34.653,-29.156,-34.592,-34.544
0.4262,-34.655,-29.154,-34.584,-34.517
0.4263,-34.656,-29.152,-34.575,-34.49
